route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
81-VIC,3240,11314554:10036562:10049138,Brentwood via Lochside,26056,10049138,1
8-VIC,4445,11035850:10036563:10052588,Oak Bay via Finlayson,26943,10052588,0
75-VIC,4450,11084719:10036565:10049753,Saanichton Exch via Keating Industrial,18912,10049753,0
75-VIC,4455,11084719:10036565:10051993,Saanichton Exch via Keating Industrial,18912,10051993,0
61-VIC,4445,11035643:10036568:10052737,Sooke,39808,10052737,1
31-VIC,4459,11324299:10036570:11184566,Royal Oak Exch via Glanford,18743,11184566,0
15-VIC,4445,11036595:10036572:11184314,Esquimalt - Fort/Yates Express,23403,11184314,1
26-VIC,4446,11039928:10036573:10051520,UVic via Tillicum/McKenzie,31720,10051520,0
52-VIC,4439,11027685:10036574:10049386,Colwood Exch via Royal Bay/RRU,39966,10049386,0
52-VIC,4444,11027685:10036574:10051761,Colwood Exch via Royal Bay/RRU,39966,10051761,0
15-VIC,4462,11333067:10036577:10049677,Esquimalt - Fort/Yates Express,23403,10049677,1
31-VIC,4460,11329070:10036586:10049339,Downtown,18859,10049339,1
15-VIC,4446,11039765:10036587:11184121,Esquimalt - Fort/Yates Express,23403,11184121,1
4-VIC,4446,11039624:10036592:10049271,Downtown via Hillside,26927,10049271,1
3-VIC,4459,11324977:10036593:10051669,Royal Jubilee via Quimper Loop,19489,10051669,1
15-VIC,4457,11321986:10036602:11183905,Esquimalt - Fort/Yates Express,23403,11183905,1
15-VIC,4459,11324663:10036603:11183856,Esquimalt - Fort/Yates Express,23403,11183856,1
14-VIC,4450,11088712:10036604:11184100,UVic via Richmond,26515,11184100,0
14-VIC,4455,11088712:10036604:11184446,UVic via Richmond,26515,11184446,0
6A-VIC,3240,11313903:10036605:10052750,Royal Oak Exch via Emily Carr,21583,10052750,0
57-VIC,3240,11314954:10036608:10050390,Thetis Heights via McCallum,22957,10050390,0
32-VIC,4455,11084684:10036609:10049467,Downtown,18723,10049467,1
32-VIC,4450,11084684:10036609:10050021,Downtown,18723,10050021,1
6B-VIC,4439,11064813:10036610:10051840,Downtown via Chatterton,21576,10051840,1
6B-VIC,4444,11064813:10036610:10052651,Downtown via Chatterton,21576,10052651,1
4-VIC,4430,11316185:10036612:10050184,UVic via Hillside,18645,10050184,0
32-VIC,4446,11040597:10036613:11183833,Royal Oak Exch,18626,11183833,1
4-VIC,4460,11329172:10036614:11184460,Downtown via Hillside,26927,11184460,1
7N-VIC,4439,11028542:10036615:11183843,UVic via Cook St Village,21703,11183843,1
7N-VIC,4444,11028542:10036615:11183976,UVic via Cook St Village,21703,11183976,1
55-VIC,4460,11330119:10036617:10051051,Langford Exch via Happy Valley,26068,10051051,0
6-VIC,4444,11064749:10036620:10050863,Royal Oak Exch via Royal Oak Ctr,18715,10050863,0
6-VIC,4439,11064749:10036620:10052611,Royal Oak Exch via Royal Oak Ctr,18715,10052611,0
2-VIC,4462,11332537:10036624:10052741,James Bay - Fisherman's Wharf,36544,10052741,1
14-VIC,4444,11045981:10036626:10050564,UVic via Richmond,26515,10050564,0
14-VIC,4439,11045981:10036626:10052669,UVic via Richmond,26515,10052669,0
95-VIC,4430,11316783:10036627:10049022,Blink - to Downtown,18717,10049022,0
54-VIC,4430,11318712:10036628:10051299,William Head via Metchosin,39894,10051299,1
15-VIC,3240,11314181:10036631:11184613,UVic - Fort/Foul Bay Express,19054,11184613,0
4-VIC,4462,11332874:10036633:10049732,UVic via Hillside,18645,10049732,0
88-VIC,4444,11027590:10036634:10049688,Airport,18544,10049688,1
88-VIC,4439,11027590:10036634:10049808,Airport,18544,10049808,1
83-VIC,4430,11318265:10036635:10051464,Royal Oak Exch via West Saanich,40155,10051464,1
7N-VIC,4461,11262435:10036638:10050678,UVic via Cook St Village,21703,10050678,1
21-VIC,4462,11333671:10036640:11184457,Interurban to Camosun only,23380,11184457,0
95-VIC,4455,11088201:10036641:10050423,Blink - to Downtown,18717,10050423,0
95-VIC,4450,11088201:10036641:10050448,Blink - to Downtown,18717,10050448,0
60-VIC,4450,11085872:10036646:10050354,Langford Exch via Lagoon,19362,10050354,0
60-VIC,4455,11085872:10036646:10052510,Langford Exch via Lagoon,19362,10052510,0
55-VIC,4460,11330122:10036647:10051051,Langford Exch via Happy Valley,26068,10051051,0
4-VIC,4445,11036239:10036648:11184072,Downtown via Hillside,26927,11184072,1
75-VIC,4461,11261524:10036651:11184204,Downtown - Keating Industrial,18820,11184204,1
6-VIC,4450,11085218:10036652:10049702,Royal Oak Exch via Royal Oak Ctr,18715,10049702,0
6-VIC,4455,11085218:10036652:10051947,Royal Oak Exch via Royal Oak Ctr,18715,10051947,0
10-VIC,4457,11322760:10036653:10050001,Royal Jubilee via Vic West,18521,10050001,0
14-VIC,4430,11318081:10036660:11184437,UVic via Richmond,26515,11184437,0
27-VIC,4430,11317137:10036663:10052072,Downtown,36309,10052072,1
95-VIC,4460,11328523:10036668:10050085,Blink - to Langford,18836,10050085,1
88-VIC,4462,11333320:10036670:10049698,Sidney,19277,10049698,0
27-VIC,4444,11027990:10036673:10051971,Gordon Head via Shelbourne,26178,10051971,0
27-VIC,4439,11027990:10036673:10051987,Gordon Head via Shelbourne,26178,10051987,0
27-VIC,4430,11317139:10036674:10051312,Downtown,36309,10051312,1
15-VIC,3240,11314299:10036675:11184399,Esquimalt - Fort/Yates Express,23403,11184399,1
6-VIC,4457,11321614:10036676:10049517,Royal Oak Exch via Royal Oak Ctr,18715,10049517,0
14-VIC,4461,11261853:10036677:10049131,Vic General via Craigflower,40195,10049131,1
32-VIC,4461,11262266:10036679:11184254,Royal Oak Exch,18626,11184254,1
3-VIC,4455,11085769:10036684:10049217,Royal Jubilee,19664,10049217,1
3-VIC,4450,11085769:10036684:10051815,Royal Jubilee,19664,10051815,1
57-VIC,4462,11333765:10036688:10052358,Thetis Heights via McCallum,22957,10052358,0
32-VIC,4455,11084656:10036689:11184186,Cordova Bay,18608,11184186,0
32-VIC,4450,11084656:10036689:11184364,Cordova Bay,18608,11184364,0
24-VIC,4459,11324100:10036691:11026007,Cedar Hill via Cook North,19044,11026007,0
60-VIC,4430,11318578:10036692:10049023,Langford Exch via Lagoon,19362,10049023,0
4-VIC,4460,11329184:10036694:10050181,Downtown via Hillside,26927,10050181,1
26-VIC,4460,11329444:10036695:10050999,Dockyard via McKenzie/Tillicum,40061,10050999,1
59-VIC,4457,11323003:10036698:10049790,Langford Exch via Triangle Mtn,19545,10049790,0
8-VIC,4444,11028384:10036700:10049485,Interurban via Finlayson,26945,10049485,1
8-VIC,4439,11028384:10036700:10050869,Interurban via Finlayson,26945,10050869,1
95-VIC,4459,11323786:10036703:10051463,Blink - to Langford,18836,10051463,1
28-VIC,4444,11028085:10036704:10051658,Majestic via Shelbourne,26525,10051658,0
28-VIC,4439,11028085:10036704:10051808,Majestic via Shelbourne,26525,10051808,0
58-VIC,4430,11318606:10036705:10052594,Langford Exch via Westhills,18751,10052594,0
15-VIC,4445,11036549:10036706:11184654,UVic - Fort/Foul Bay Express,19054,11184654,0
25-VIC,4457,11321466:10036707:11026094,to Downtown only,34788,11026094,0
22-VIC,4461,11262448:10036708:10050678,to Downtown only,36467,10050678,0
14-VIC,4459,11324508:10036710:10050806,UVic via Richmond,26515,10050806,0
6A-VIC,4457,11321618:10036711:10048864,Downtown via Emily Carr,21741,10048864,1
22-VIC,4446,11040456:10036712:10049850,Vic General via Hastings,36320,10049850,0
28-VIC,4430,11317165:10036713:10051312,Majestic via Shelbourne,26525,10051312,0
25-VIC,3240,11313749:10036714:10051037,Tillicum Ctr via Munro,26113,10051037,1
21-VIC,4430,11317425:10036720:11183882,Downtown - to 7 UVic,23385,11183882,1
12-VIC,4445,11037361:10036722:11184306,University Hgts via Kenmore,18817,11184306,1
12-VIC,4430,11317531:10036723:10052852,University Hgts via Kenmore,18817,10052852,1
95-VIC,4460,11328428:10036727:10052293,Blink - to Downtown,18717,10052293,0
85-VIC,4461,11262107:10036728:10049548,North Saanich,19285,10049548,0
14-VIC,4459,11324574:10036729:10049032,Vic General via Craigflower,40195,10049032,1
57-VIC,4430,11318675:10036730:10050887,Langford Exch via McCallum,40271,10050887,1
52-VIC,4446,11040572:10036731:10050131,Bear Mountain via Millstream,40065,10050131,1
31-VIC,4430,11319236:10036738:10048900,Downtown,18859,10048900,1
95-VIC,4457,11320967:10036740:10049528,Blink - to Langford,18836,10049528,1
60-VIC,4462,11333782:10036741:10050800,Royal Bay Exch via Lagoon,18644,10050800,1
88-VIC,4461,11262096:10036749:10050522,Sidney,19277,10050522,0
6A-VIC,3240,11313785:10036750:10796008,Downtown via Emily Carr,21741,10796008,1
95-VIC,4445,11035490:10036752:10052685,Blink - to Downtown,18717,10052685,0
61-VIC,3240,11313443:10036753:11184163,Sooke,39808,11184163,1
21-VIC,4457,11322427:10036757:11184685,Downtown - to 7 UVic,23385,11184685,1
58-VIC,4445,11038624:10036758:10050775,Langford Exch via Westhills,18751,10050775,0
95-VIC,4455,11088318:10036761:10051304,Blink - to Downtown,18717,10051304,0
95-VIC,4450,11088318:10036761:10052581,Blink - to Downtown,18717,10052581,0
53-VIC,4430,11318739:10036763:11025939,Vic General via Atkins,39974,11025939,0
15-VIC,4439,11001573:10036768:10049609,Esquimalt - Fort/Yates Express,23403,10049609,1
15-VIC,4444,11001573:10036768:10052802,Esquimalt - Fort/Yates Express,23403,10052802,1
58-VIC,4450,11085905:10036769:10050183,Goldstream Mdws via Westhills,40201,10050183,1
58-VIC,4455,11085905:10036769:10052212,Goldstream Mdws via Westhills,40201,10052212,1
58-VIC,4462,11333816:10036770:11026017,Langford Exch via Westhills,18751,11026017,0
31-VIC,4462,11332841:10036771:10051571,Downtown,18859,10051571,1
95-VIC,4457,11320950:10036773:10048871,Blink - to Downtown,18717,10048871,0
4-VIC,3240,11314086:10036774:10051023,UVic via Hillside,18645,10051023,0
95-VIC,4445,11035573:10036776:10050038,Blink - to Downtown,18717,10050038,0
72-VIC,4444,11001187:10036777:10049038,Downtown via Saanichton,18716,10049038,1
72-VIC,4439,11001187:10036777:10050153,Downtown via Saanichton,18716,10050153,1
39-VIC,4444,11045846:10036784:10049633,UVic via Royal Oak,40375,10049633,0
39-VIC,4439,11045846:10036784:10051413,UVic via Royal Oak,40375,10051413,0
60-VIC,4446,11041158:10036787:11026159,Langford Exch via Lagoon,19362,11026159,0
6-VIC,4455,11085358:10036790:10049190,Royal Oak Exch via Royal Oak Ctr,18715,10049190,0
6-VIC,4450,11085358:10036790:10050820,Royal Oak Exch via Royal Oak Ctr,18715,10050820,0
55-VIC,4446,11041197:10036792:10051332,William Head via Happy Valley,26324,10051332,1
28-VIC,4430,11317147:10036794:10052913,Majestic via Shelbourne,26525,10052913,0
83-VIC,4457,11322412:10036795:10052159,Sidney via West Saanich,19128,10052159,0
70-VIC,4444,11001153:10036797:10795921,Swartz Bay Ferry via Hwy 17,40393,10795921,0
70-VIC,4439,11001153:10036797:10796253,Swartz Bay Ferry via Hwy 17,40393,10796253,0
52-VIC,4439,11027669:10036798:10049951,Colwood Exch via Royal Bay/RRU,39966,10049951,0
52-VIC,4444,11027669:10036798:10051707,Colwood Exch via Royal Bay/RRU,39966,10051707,0
39-VIC,4450,11086628:10036800:10051062,UVic via Royal Oak,40375,10051062,0
39-VIC,4455,11086628:10036800:10051952,UVic via Royal Oak,40375,10051952,0
15-VIC,4461,11261695:10036801:10052831,Esquimalt - Fort/Yates Express,23403,10052831,1
14-VIC,4460,11329200:10036802:11184492,UVic via Richmond,26515,11184492,0
2-VIC,4446,11039155:10036804:10051942,South Oak Bay,23427,10051942,0
15-VIC,4457,11321965:10036808:10796123,Esquimalt - Fort/Yates Express,23403,10796123,1
26-VIC,4439,11001440:10036811:10051541,UVic via Tillicum/McKenzie,40317,10051541,0
26-VIC,4444,11001440:10036811:10051677,UVic via Tillicum/McKenzie,40317,10051677,0
30-VIC,4430,11319163:10036814:10052294,Royal Oak Exch via Carey,18634,10052294,0
61-VIC,4462,11332280:10036815:10052568,Langford Exch,19003,10052568,0
75-VIC,4439,11032485:10036816:10052306,Downtown - Keating Industrial,18820,10052306,1
75-VIC,4444,11032485:10036816:10052877,Downtown - Keating Industrial,18820,10052877,1
53-VIC,4457,11322864:10036818:10052131,Vic General via Atkins,40221,10052131,0
14-VIC,4444,11046055:10036819:10049597,Vic General via Craigflower,40195,10049597,1
14-VIC,4439,11046055:10036819:10051288,Vic General via Craigflower,40195,10051288,1
26-VIC,4439,11001575:10036821:10050304,Dockyard via McKenzie/Tillicum,40061,10050304,1
26-VIC,4444,11001575:10036821:10050737,Dockyard via McKenzie/Tillicum,40061,10050737,1
72-VIC,4459,11315831:10036824:10796219,Swartz Bay Ferry via Saanichton,18512,10796219,0
70-VIC,4450,11087466:10036825:10049997,Swartz Bay Ferry via Hwy 17,40393,10049997,0
70-VIC,4455,11087466:10036825:10051936,Swartz Bay Ferry via Hwy 17,40393,10051936,0
14-VIC,4455,11088738:10036826:10050022,UVic via Richmond,26515,10050022,0
14-VIC,4450,11088738:10036826:10050122,UVic via Richmond,26515,10050122,0
14-VIC,4457,11321934:10036828:11184302,Vic General via Craigflower,40195,11184302,1
54-VIC,3240,11315000:10036829:10049145,William Head via Metchosin,39894,10049145,1
31-VIC,4459,11324300:10036830:10051797,Downtown,18859,10051797,1
27-VIC,4462,11332410:10036833:10050203,Gordon Head via Shelbourne,26178,10050203,0
28-VIC,4460,11328681:10036835:11184449,Majestic via Shelbourne,18982,11184449,0
8-VIC,4461,11260988:10036836:10052465,Oak Bay via Finlayson,26943,10052465,0
75-VIC,4462,11332787:10036837:10052257,Saanichton Exch via Keating Industrial,18912,10052257,0
21-VIC,4445,11037454:10036838:11183782,Downtown - to 7 UVic,23385,11183782,1
71-VIC,4444,11001208:10036840:10051477,Swartz Bay Ferry via West Sidney,40051,10051477,0
71-VIC,4439,11001208:10036840:10052488,Swartz Bay Ferry via West Sidney,40051,10052488,0
14-VIC,3240,11314188:10036841:10049835,Vic General via Craigflower,40195,10049835,1
2-VIC,4460,11328737:10036842:10795700,James Bay - Fisherman's Wharf,36544,10795700,1
26-VIC,4459,11324753:10036843:11183994,UVic via Tillicum/McKenzie,31720,11183994,0
95-VIC,4457,11320919:10036844:10052621,Blink - to Downtown,18717,10052621,0
95-VIC,4457,11320968:10036846:10049528,Blink - to Downtown,18717,10049528,0
95-VIC,4461,11260620:10036849:10049490,Blink - to Downtown,18717,10049490,0
14-VIC,4461,11261691:10036850:10051141,Vic General via Craigflower,40195,10051141,1
26-VIC,4446,11039898:10036852:10050117,Dockyard via McKenzie/Tillicum,40061,10050117,1
60-VIC,4459,11325338:10036853:10050095,Langford Exch via Lagoon,19362,10050095,0
95-VIC,4461,11260719:10036859:10050463,Blink - to Langford,18836,10050463,1
61-VIC,4460,11328481:10036861:11183957,Sooke,39808,11183957,1
27-VIC,4461,11260878:10036862:10049365,Downtown,36309,10049365,1
21-VIC,4455,11086588:10036863:11184010,Interurban to VI Tech Park,18452,11184010,0
21-VIC,4450,11086588:10036863:11184662,Interurban to VI Tech Park,18452,11184662,0
95-VIC,4459,11323774:10036865:10050673,Blink - to Downtown,18717,10050673,0
72-VIC,4462,11332107:10036866:10051533,Downtown via Saanichton,18716,10051533,1
31-VIC,4430,11319192:10036867:10050097,Royal Oak Exch via Glanford,18743,10050097,0
52-VIC,4457,11322634:10036869:10052400,Bear Mountain via Millstream,40065,10052400,1
27-VIC,4462,11332446:10036870:10052276,Downtown,36309,10052276,1
27-VIC,3240,11313570:10036874:10051699,Gordon Head via Shelbourne,26178,10051699,0
2-VIC,4430,11319368:10036875:10052229,James Bay - Fisherman's Wharf,36544,10052229,1
52-VIC,4445,11037274:10036878:11184219,Bear Mountain via Millstream,40065,11184219,1
81-VIC,3240,11314549:10036880:10049138,Swartz Bay Ferry via Lochside,26008,10049138,0
14-VIC,4430,11317974:10036882:10049335,Vic General via Craigflower,40195,10049335,1
12-VIC,4455,11086635:10036883:10050348,UVic via Kenmore,18536,10050348,0
12-VIC,4450,11086635:10036883:10052348,UVic via Kenmore,18536,10052348,0
31-VIC,4462,11332819:10036884:10050904,Royal Oak Exch via Glanford,18743,10050904,0
28-VIC,4445,11035795:10036891:10051989,Downtown,36290,10051989,1
61-VIC,4459,11323794:10036892:10051620,Langford Exch,19003,10051620,0
31-VIC,4461,11261574:10036896:10050787,Downtown,18859,10050787,1
21-VIC,4445,11037511:10036897:11184623,Downtown - to 7 UVic,23385,11184623,1
6-VIC,3240,11313886:10036901:10050178,Downtown,18962,10050178,1
22A-VIC,4444,11028829:10036902:11025995,Hillside Ctr via Straw Vale,21615,11025995,1
22A-VIC,4439,11028829:10036902:11026102,Hillside Ctr via Straw Vale,21615,11026102,1
14-VIC,4457,11322013:10036903:11184025,UVic via Richmond,26515,11184025,0
4-VIC,3240,11314075:10036905:11183824,UVic via Hillside,18645,11183824,0
31-VIC,4450,11084735:10036906:10050257,Royal Oak Exch via Glanford,18743,10050257,0
31-VIC,4455,11084735:10036906:10051213,Royal Oak Exch via Glanford,18743,10051213,0
2-VIC,4459,11324069:10036907:10052641,South Oak Bay,23427,10052641,0
30-VIC,4460,11329084:10036908:10049339,Downtown,18838,10049339,1
72-VIC,4455,11087536:10036909:10049027,Downtown via Saanichton,18716,10049027,1
72-VIC,4450,11087536:10036909:10050585,Downtown via Saanichton,18716,10050585,1
4-VIC,4445,11036238:10036911:11184655,Downtown via Hillside,26927,11184655,1
14-VIC,4457,11321992:10036912:11184297,Vic General via Craigflower,40195,11184297,1
3-VIC,4439,11027816:10036913:10049770,James Bay via Quimper Loop,21590,10049770,0
3-VIC,4444,11027816:10036913:10052698,James Bay via Quimper Loop,21590,10052698,0
15-VIC,4430,11316412:10036914:10049821,Esquimalt,19169,10049821,1
88-VIC,4430,11318245:10036915:10051074,Sidney,18543,10051074,0
14-VIC,4457,11322115:10036917:10049493,UVic via Richmond,26515,10049493,0
4-VIC,4430,11316262:10036918:10050014,UVic via Hillside,18645,10050014,0
4-VIC,4430,11316326:10036919:11184061,Downtown via Hillside,26927,11184061,1
39-VIC,3240,11314724:10036920:11184349,UVic via Royal Oak,19305,11184349,0
6-VIC,4460,11328858:10036922:10049339,Downtown,18962,10049339,1
14-VIC,4445,11036588:10036923:10049752,UVic via Richmond,26515,10049752,0
39-VIC,4461,11262322:10036926:11183746,UVic via Royal Oak,19305,11183746,0
25-VIC,4445,11035986:10036927:10049913,Tillicum Ctr via Munro,26113,10049913,1
3-VIC,4430,11318415:10036929:10051740,Royal Jubilee,19664,10051740,1
95-VIC,4444,11001890:10036931:11025790,Blink - to Langford,18836,11025790,1
95-VIC,4439,11001890:10036931:11026163,Blink - to Langford,18836,11026163,1
75-VIC,3240,11313924:10036932:10049444,Saanichton Exch via Keating Industrial,18912,10049444,0
26-VIC,3240,11314432:10036936:10051090,UVic via Tillicum/McKenzie,31720,10051090,0
53-VIC,4459,11325303:10036942:10050290,Langford Exch via Atkins,40100,10050290,1
46-VIC,4444,11033371:10036944:11025879,Westhills Exch,40385,11025879,1
46-VIC,4439,11033371:10036944:11025931,Westhills Exch,40385,11025931,1
15-VIC,3240,11314282:10036946:10052564,Esquimalt - Fort/Yates Express,23403,10052564,1
14-VIC,4462,11333125:10036947:10049579,UVic via Richmond,26515,10049579,0
52-VIC,4450,11085660:10036948:10051583,Bear Mountain via Millstream,40065,10051583,1
52-VIC,4455,11085660:10036948:10052867,Bear Mountain via Millstream,40065,10052867,1
39-VIC,4455,11086699:10036949:10050886,UVic via Royal Oak,40421,10050886,0
39-VIC,4450,11086699:10036949:10051177,UVic via Royal Oak,40421,10051177,0
39-VIC,3240,11314702:10036951:11184103,UVic via Royal Oak,19305,11184103,0
31-VIC,4444,11032524:10036952:10795803,Downtown,18859,10795803,1
31-VIC,4439,11032524:10036952:10796026,Downtown,18859,10796026,1
3-VIC,4459,11324939:10036955:10050826,James Bay,21723,10050826,0
95-VIC,4457,11320882:10036957:10048871,Blink - to Downtown,18717,10048871,0
75-VIC,4459,11324324:10036959:10050119,Downtown - Keating Industrial,18820,10050119,1
15-VIC,4450,11087982:10036961:10049607,Esquimalt - Fort/Yates Express,23403,10049607,1
15-VIC,4455,11087982:10036961:10050237,Esquimalt - Fort/Yates Express,23403,10050237,1
95-VIC,3240,11313350:10036962:10049325,Blink - to Langford,18836,10049325,1
95-VIC,4461,11260679:10036963:10049312,Blink - to Langford,18836,10049312,1
81-VIC,4439,11027559:10036965:10049348,Swartz Bay Ferry via Lochside,26295,10049348,0
81-VIC,4444,11027559:10036965:10050728,Swartz Bay Ferry via Lochside,26295,10050728,0
30-VIC,4462,11332853:10036966:10050904,Royal Oak Exch via Carey,18634,10050904,0
15-VIC,4455,11087901:10036967:11184086,Esquimalt - Fort/Yates Express,23403,11184086,1
15-VIC,4450,11087901:10036967:11184148,Esquimalt - Fort/Yates Express,23403,11184148,1
4-VIC,4460,11329136:10036969:11184271,UVic via Hillside,18645,11184271,0
72-VIC,4461,11260540:10036970:10796359,Swartz Bay Ferry via Saanichton,18512,10796359,0
88-VIC,4457,11322398:10036971:10051754,Sidney,19277,10051754,0
48-VIC,4430,11318922:10036973:10050947,Downtown,26096,10050947,0
31-VIC,3240,11314061:10036974:10049911,Royal Oak Exch via Glanford,18743,10049911,0
6-VIC,4460,11329108:10036976:10050249,Royal Oak Exch via Royal Oak Ctr,18715,10050249,0
30-VIC,4461,11261603:10036978:10052049,Royal Oak Exch via Carey,18634,10052049,0
4-VIC,4450,11087770:10036979:10050089,Downtown via Hillside,26927,10050089,1
4-VIC,4455,11087770:10036979:10050932,Downtown via Hillside,26927,10050932,1
26-VIC,4430,11316397:10036982:10051507,Dockyard via McKenzie/Tillicum,40061,10051507,1
52-VIC,4445,11037460:10036984:10051417,Bear Mountain via Millstream,40065,10051417,1
83-VIC,4455,11085550:10036986:10049035,Royal Oak Exch via West Saanich,40155,10049035,1
83-VIC,4450,11085550:10036986:10052267,Royal Oak Exch via West Saanich,40155,10052267,1
15-VIC,4457,11322160:10036990:11184074,Esquimalt - Fort/Yates Express,23403,11184074,1
75-VIC,4457,11321911:10036991:10049969,Downtown - Keating Industrial,18820,10049969,1
88-VIC,4444,11027619:10036992:10048902,Sidney,19277,10048902,0
88-VIC,4439,11027619:10036992:10049845,Sidney,19277,10049845,0
95-VIC,4445,11035443:10036995:10050563,Blink - to Downtown,18717,10050563,0
15-VIC,4439,11001694:10036997:10051068,UVic - Fort/Foul Bay Express,19054,10051068,0
15-VIC,4444,11001694:10036997:10051578,UVic - Fort/Foul Bay Express,19054,10051578,0
6-VIC,4459,11324183:10036999:11184342,Royal Oak Exch via Royal Oak Ctr,18715,11184342,0
95-VIC,4455,11088329:10037000:10049135,Blink - to Langford,18836,10049135,1
95-VIC,4450,11088329:10037000:10049571,Blink - to Langford,18836,10049571,1
59-VIC,4444,11033096:10037001:10049401,Royal Bay Exch via Triangle Mtn,18872,10049401,1
59-VIC,4439,11033096:10037001:10050550,Royal Bay Exch via Triangle Mtn,18872,10050550,1
26-VIC,4459,11324794:10037003:11184609,Dockyard via McKenzie/Tillicum,40061,11184609,1
95-VIC,4430,11316750:10037004:10049555,Blink - to Langford,18741,10049555,1
58-VIC,4445,11038608:10037008:10050775,Goldstream Mdws via Westhills,40201,10050775,1
58-VIC,4439,11033211:10037009:10049358,to Westhills Exch only,39921,10049358,1
58-VIC,4444,11033211:10037009:10052413,to Westhills Exch only,39921,10052413,1
4-VIC,4455,11087788:10037010:11183828,Downtown via Hillside,26927,11183828,1
4-VIC,4450,11087788:10037010:11184105,Downtown via Hillside,26927,11184105,1
5-VIC,4430,11319259:10037012:10052913,Willows,23383,10052913,0
61-VIC,4430,11316103:10037014:10049666,Langford Exch,19003,10049666,0
3-VIC,4439,11027808:10037015:10049545,James Bay via Quimper Loop,21590,10049545,0
3-VIC,4444,11027808:10037015:10051056,James Bay via Quimper Loop,21590,10051056,0
28-VIC,4450,11086217:10037018:10049775,Downtown,36290,10049775,1
28-VIC,4455,11086217:10037018:10052846,Downtown,36290,10052846,1
95-VIC,4446,11038912:10037025:10051309,Blink - to Downtown,18717,10051309,0
21-VIC,4457,11322687:10037026:11183812,Interurban to Camosun only,23380,11183812,0
6-VIC,4439,11064863:10037028:10049179,Downtown,18962,10049179,1
6-VIC,4444,11064863:10037028:10049798,Downtown,18962,10049798,1
57-VIC,4462,11333739:10037030:10051162,Thetis Heights via McCallum,22957,10051162,0
58-VIC,4462,11333823:10037031:11026017,Goldstream Mdws via Westhills,40201,11026017,1
1-VIC,4439,11027739:10037033:10049266,South Oak Bay via Richardson,18636,10049266,0
1-VIC,4444,11027739:10037033:10051702,South Oak Bay via Richardson,18636,10051702,0
21-VIC,4457,11322484:10037034:11183924,Downtown - to 7 UVic,23385,11183924,1
70-VIC,4430,11316052:10037035:10052421,Downtown via Hwy 17,36539,10052421,1
6-VIC,4459,11324194:10037041:10050739,Downtown,18962,10050739,1
22-VIC,4459,11325026:10037043:10048956,Hillside Ctr via Hastings,19096,10048956,1
95-VIC,4459,11323693:10037044:10049445,Blink - to Langford,18836,10049445,1
25-VIC,3240,11313751:10037046:10052287,Maplewood via Cook North,34583,10052287,0
10-VIC,3240,11314570:10037047:10050045,Royal Jubilee via Vic West,18521,10050045,0
53-VIC,4444,11033302:10037050:10049117,Vic General via Atkins,40221,10049117,0
53-VIC,4439,11033302:10037050:10049623,Vic General via Atkins,40221,10049623,0
81-VIC,4460,11329571:10037052:10051561,Brentwood via Lochside,26378,10051561,1
95-VIC,4462,11332173:10037054:10052575,Blink - to Downtown,18717,10052575,0
57-VIC,4461,11262625:10037055:10051787,Langford Exch via McCallum,40271,10051787,1
26-VIC,4459,11324701:10037057:10049262,UVic via Tillicum/McKenzie,31720,10049262,0
2-VIC,4460,11328717:10037058:11183797,South Oak Bay,23427,11183797,0
24-VIC,4445,11035978:10037061:10049913,Tillicum Ctr via Colville,21694,10049913,1
2-VIC,4446,11039185:10037062:10051773,James Bay - Fisherman's Wharf,36544,10051773,1
31-VIC,4459,11324287:10037063:10050358,Royal Oak Exch via Glanford,18743,10050358,0
88-VIC,4461,11262111:10037066:10050635,Sidney,19277,10050635,0
24-VIC,4450,11085012:10037067:10050471,Cedar Hill via Cook North,19044,10050471,0
24-VIC,4455,11085012:10037067:10051923,Cedar Hill via Cook North,19044,10051923,0
26-VIC,4461,11261939:10037068:11183763,Dockyard via McKenzie/Tillicum,40061,11183763,1
15-VIC,4446,11039792:10037072:10050978,Esquimalt - Fort/Yates Express,23403,10050978,1
27-VIC,4430,11317153:10037075:10049175,Gordon Head via Shelbourne,26178,10049175,0
26B-VIC,4444,11001612:10037080:11183837,to Uptown only - Carey/Ravine,40319,11183837,1
26B-VIC,4439,11001612:10037080:11184676,to Uptown only - Carey/Ravine,40319,11184676,1
30-VIC,4462,11332845:10037083:10049319,Downtown,18838,10049319,1
60-VIC,4430,11318548:10037088:10051649,Royal Bay Exch via Lagoon,18644,10051649,1
28-VIC,3240,11313631:10037089:10052039,Majestic via Shelbourne,26525,10052039,0
30-VIC,4460,11329001:10037090:10051131,Downtown,18838,10051131,1
95-VIC,4460,11328380:10037091:10051158,Blink - to Langford,18836,10051158,1
30-VIC,4430,11319131:10037093:10049555,Royal Oak Exch via Carey,18634,10049555,0
24-VIC,4462,11332573:10037095:10050752,Cedar Hill via Cook North,19044,10050752,0
52-VIC,4445,11037261:10037096:10051417,Colwood Exch via Royal Bay,26436,10051417,0
95-VIC,4446,11038902:10037097:10049958,Blink - to Langford,18836,10049958,1
30-VIC,4446,11039503:10037101:10052861,Royal Oak Exch via Carey,18634,10052861,0
54-VIC,4461,11262578:10037103:10049853,Langford Exch via Royal Bay,40306,10049853,0
